"","filename","identifier","date","publisher","identifier-access","dup"
"355","sim_foreign-policy-bulletin_1942-01-23_21_14.txt","sim_foreign-policy-bulletin_1942-01-23_21_14","1942-01-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-23_21_14",FALSE
"356","sim_foreign-policy-bulletin_1942-08-14_21_43.txt","sim_foreign-policy-bulletin_1942-08-14_21_43","1942-08-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-14_21_43",FALSE
"357","sim_foreign-policy-bulletin_1942-07-24_21_40.txt","sim_foreign-policy-bulletin_1942-07-24_21_40","1942-07-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-24_21_40",FALSE
"358","sim_foreign-policy-bulletin_1941-11-21_21_5_0.txt","sim_foreign-policy-bulletin_1941-11-21_21_5_0","1941-11-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-21_21_5_0",FALSE
"359","sim_foreign-policy-bulletin_1942-04-10_21_25_0.txt","sim_foreign-policy-bulletin_1942-04-10_21_25_0","1942-04-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-10_21_25_0",FALSE
"360","sim_foreign-policy-bulletin_1942-05-22_21_31_0.txt","sim_foreign-policy-bulletin_1942-05-22_21_31_0","1942-05-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-22_21_31_0",FALSE
"361","sim_foreign-policy-bulletin_1942-10-16_21_52.txt","sim_foreign-policy-bulletin_1942-10-16_21_52","1942-10-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-16_21_52",FALSE
"362","sim_foreign-policy-bulletin_1941-10-31_21_2.txt","sim_foreign-policy-bulletin_1941-10-31_21_2","1941-10-31","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-31_21_2",FALSE
"363","sim_foreign-policy-bulletin_1942-08-28_21_45_0.txt","sim_foreign-policy-bulletin_1942-08-28_21_45_0","1942-08-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-28_21_45_0",FALSE
"364","sim_foreign-policy-bulletin_1942-07-10_21_38_0.txt","sim_foreign-policy-bulletin_1942-07-10_21_38_0","1942-07-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-10_21_38_0",FALSE
"365","sim_foreign-policy-bulletin_1943-04-16_22_26.txt","sim_foreign-policy-bulletin_1943-04-16_22_26","1943-04-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-04-16_22_26",FALSE
"366","sim_foreign-policy-bulletin_1942-11-06_22_3.txt","sim_foreign-policy-bulletin_1942-11-06_22_3","1942-11-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-11-06_22_3",FALSE
"367","sim_foreign-policy-bulletin_1942-11-13_22_4.txt","sim_foreign-policy-bulletin_1942-11-13_22_4","1942-11-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-11-13_22_4",FALSE
"368","sim_foreign-policy-bulletin_1942-12-18_22_9.txt","sim_foreign-policy-bulletin_1942-12-18_22_9","1942-12-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-12-18_22_9",FALSE
"369","sim_foreign-policy-bulletin_1943-01-08_22_12.txt","sim_foreign-policy-bulletin_1943-01-08_22_12","1943-01-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-01-08_22_12",FALSE
"370","sim_foreign-policy-bulletin_1942-12-11_22_8.txt","sim_foreign-policy-bulletin_1942-12-11_22_8","1942-12-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-12-11_22_8",FALSE
"371","sim_foreign-policy-bulletin_1943-06-11_22_34.txt","sim_foreign-policy-bulletin_1943-06-11_22_34","1943-06-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-06-11_22_34",FALSE
"372","sim_foreign-policy-bulletin_1943-03-19_22_22.txt","sim_foreign-policy-bulletin_1943-03-19_22_22","1943-03-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-03-19_22_22",FALSE
"373","sim_foreign-policy-bulletin_1942-10-23_22_1.txt","sim_foreign-policy-bulletin_1942-10-23_22_1","1942-10-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-23_22_1",FALSE
"374","sim_foreign-policy-bulletin_1943-02-12_22_17.txt","sim_foreign-policy-bulletin_1943-02-12_22_17","1943-02-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-02-12_22_17",FALSE
"375","sim_foreign-policy-bulletin_1943-03-05_22_20.txt","sim_foreign-policy-bulletin_1943-03-05_22_20","1943-03-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-03-05_22_20",FALSE
"376","sim_foreign-policy-bulletin_1941-11-20_22_5.txt","sim_foreign-policy-bulletin_1941-11-20_22_5","1941-11-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-20_22_5",FALSE
"377","sim_foreign-policy-bulletin_1942-03-26_22_23.txt","sim_foreign-policy-bulletin_1942-03-26_22_23","1942-03-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-26_22_23",FALSE
"378","sim_foreign-policy-bulletin_1942-03-05_22_20.txt","sim_foreign-policy-bulletin_1942-03-05_22_20","1942-03-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-05_22_20",FALSE
"379","sim_foreign-policy-bulletin_1942-03-19_22_22.txt","sim_foreign-policy-bulletin_1942-03-19_22_22","1942-03-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-19_22_22",FALSE
"380","sim_foreign-policy-bulletin_1942-05-07_22_29.txt","sim_foreign-policy-bulletin_1942-05-07_22_29","1942-05-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-07_22_29",FALSE
"381","sim_foreign-policy-bulletin_1942-08-20_22_44.txt","sim_foreign-policy-bulletin_1942-08-20_22_44","1942-08-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-20_22_44",FALSE
"382","sim_foreign-policy-bulletin_1942-09-03_22_46.txt","sim_foreign-policy-bulletin_1942-09-03_22_46","1942-09-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-03_22_46",FALSE
"383","sim_foreign-policy-bulletin_1943-09-03_22_46.txt","sim_foreign-policy-bulletin_1943-09-03_22_46","1943-09-03","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-09-03_22_46",FALSE
"384","sim_foreign-policy-bulletin_1943-05-14_22_30.txt","sim_foreign-policy-bulletin_1943-05-14_22_30","1943-05-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-05-14_22_30",FALSE
"385","sim_foreign-policy-bulletin_1943-01-29_22_15.txt","sim_foreign-policy-bulletin_1943-01-29_22_15","1943-01-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-01-29_22_15",FALSE
"386","sim_foreign-policy-bulletin_1942-07-30_22_41.txt","sim_foreign-policy-bulletin_1942-07-30_22_41","1942-07-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-30_22_41",FALSE
"387","sim_foreign-policy-bulletin_1942-09-10_22_47.txt","sim_foreign-policy-bulletin_1942-09-10_22_47","1942-09-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-10_22_47",FALSE
"388","sim_foreign-policy-bulletin_1942-07-09_22_38.txt","sim_foreign-policy-bulletin_1942-07-09_22_38","1942-07-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-09_22_38",FALSE
"389","sim_foreign-policy-bulletin_1943-09-24_22_49.txt","sim_foreign-policy-bulletin_1943-09-24_22_49","1943-09-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-09-24_22_49",FALSE
"390","sim_foreign-policy-bulletin_1943-08-06_22_42.txt","sim_foreign-policy-bulletin_1943-08-06_22_42","1943-08-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-08-06_22_42",FALSE
"391","sim_foreign-policy-bulletin_1943-05-21_22_31.txt","sim_foreign-policy-bulletin_1943-05-21_22_31","1943-05-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-05-21_22_31",FALSE
"392","sim_foreign-policy-bulletin_1943-10-08_22_51.txt","sim_foreign-policy-bulletin_1943-10-08_22_51","1943-10-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-10-08_22_51",FALSE
"393","sim_foreign-policy-bulletin_1943-01-22_22_14.txt","sim_foreign-policy-bulletin_1943-01-22_22_14","1943-01-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-01-22_22_14",FALSE
"394","sim_foreign-policy-bulletin_1943-02-05_22_16.txt","sim_foreign-policy-bulletin_1943-02-05_22_16","1943-02-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-02-05_22_16",FALSE
"395","sim_foreign-policy-bulletin_1943-07-02_22_37.txt","sim_foreign-policy-bulletin_1943-07-02_22_37","1943-07-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-07-02_22_37",FALSE
"396","sim_foreign-policy-bulletin_1943-06-25_22_36.txt","sim_foreign-policy-bulletin_1943-06-25_22_36","1943-06-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-06-25_22_36",FALSE
"397","sim_foreign-policy-bulletin_1941-12-18_22_9.txt","sim_foreign-policy-bulletin_1941-12-18_22_9","1941-12-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-18_22_9",FALSE
"398","sim_foreign-policy-bulletin_1942-04-16_22_26.txt","sim_foreign-policy-bulletin_1942-04-16_22_26","1942-04-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-16_22_26",FALSE
"399","sim_foreign-policy-bulletin_1942-05-14_22_30.txt","sim_foreign-policy-bulletin_1942-05-14_22_30","1942-05-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-14_22_30",FALSE
"400","sim_foreign-policy-bulletin_1942-01-22_22_14.txt","sim_foreign-policy-bulletin_1942-01-22_22_14","1942-01-22","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-22_22_14",FALSE
"401","sim_foreign-policy-bulletin_1942-06-18_22_35.txt","sim_foreign-policy-bulletin_1942-06-18_22_35","1942-06-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-18_22_35",FALSE
"402","sim_foreign-policy-bulletin_1942-07-23_22_40.txt","sim_foreign-policy-bulletin_1942-07-23_22_40","1942-07-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-23_22_40",FALSE
"403","sim_foreign-policy-bulletin_1942-07-02_22_37.txt","sim_foreign-policy-bulletin_1942-07-02_22_37","1942-07-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-02_22_37",FALSE
"404","sim_foreign-policy-bulletin_1942-10-08_22_51.txt","sim_foreign-policy-bulletin_1942-10-08_22_51","1942-10-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-08_22_51",FALSE
"405","sim_foreign-policy-bulletin_1943-01-01_22_11.txt","sim_foreign-policy-bulletin_1943-01-01_22_11","1943-01-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-01-01_22_11",FALSE
"406","sim_foreign-policy-bulletin_1943-02-19_22_18.txt","sim_foreign-policy-bulletin_1943-02-19_22_18","1943-02-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-02-19_22_18",FALSE
"407","sim_foreign-policy-bulletin_1943-08-20_22_44.txt","sim_foreign-policy-bulletin_1943-08-20_22_44","1943-08-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-08-20_22_44",FALSE
"408","sim_foreign-policy-bulletin_1943-04-02_22_24.txt","sim_foreign-policy-bulletin_1943-04-02_22_24","1943-04-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-04-02_22_24",FALSE
"409","sim_foreign-policy-bulletin_1943-05-28_22_32.txt","sim_foreign-policy-bulletin_1943-05-28_22_32","1943-05-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-05-28_22_32",FALSE
"410","sim_foreign-policy-bulletin_1943-07-16_22_39.txt","sim_foreign-policy-bulletin_1943-07-16_22_39","1943-07-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-07-16_22_39",FALSE
"411","sim_foreign-policy-bulletin_1943-03-12_22_21.txt","sim_foreign-policy-bulletin_1943-03-12_22_21","1943-03-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-03-12_22_21",FALSE
"412","sim_foreign-policy-bulletin_1941-11-13_22_4.txt","sim_foreign-policy-bulletin_1941-11-13_22_4","1941-11-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-13_22_4",FALSE
"413","sim_foreign-policy-bulletin_1941-12-11_22_8.txt","sim_foreign-policy-bulletin_1941-12-11_22_8","1941-12-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-11_22_8",FALSE
"414","sim_foreign-policy-bulletin_1942-04-30_22_28.txt","sim_foreign-policy-bulletin_1942-04-30_22_28","1942-04-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-30_22_28",FALSE
"415","sim_foreign-policy-bulletin_1942-04-09_22_25.txt","sim_foreign-policy-bulletin_1942-04-09_22_25","1942-04-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-09_22_25",FALSE
"416","sim_foreign-policy-bulletin_1941-12-25_22_10.txt","sim_foreign-policy-bulletin_1941-12-25_22_10","1941-12-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-25_22_10",FALSE
"417","sim_foreign-policy-bulletin_1942-01-15_22_13.txt","sim_foreign-policy-bulletin_1942-01-15_22_13","1942-01-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-15_22_13",FALSE
"418","sim_foreign-policy-bulletin_1942-01-01_22_11.txt","sim_foreign-policy-bulletin_1942-01-01_22_11","1942-01-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-01_22_11",FALSE
"419","sim_foreign-policy-bulletin_1942-05-28_22_32.txt","sim_foreign-policy-bulletin_1942-05-28_22_32","1942-05-28","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-28_22_32",FALSE
"420","sim_foreign-policy-bulletin_1942-08-27_22_45.txt","sim_foreign-policy-bulletin_1942-08-27_22_45","1942-08-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-27_22_45",FALSE
"421","sim_foreign-policy-bulletin_1942-06-04_22_33.txt","sim_foreign-policy-bulletin_1942-06-04_22_33","1942-06-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-04_22_33",FALSE
"422","sim_foreign-policy-bulletin_1943-03-26_22_23.txt","sim_foreign-policy-bulletin_1943-03-26_22_23","1943-03-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-03-26_22_23",FALSE
"423","sim_foreign-policy-bulletin_1942-02-19_22_18.txt","sim_foreign-policy-bulletin_1942-02-19_22_18","1942-02-19","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-19_22_18",FALSE
"424","sim_foreign-policy-bulletin_1943-07-09_22_38.txt","sim_foreign-policy-bulletin_1943-07-09_22_38","1943-07-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-07-09_22_38",FALSE
"425","sim_foreign-policy-bulletin_1943-04-09_22_25.txt","sim_foreign-policy-bulletin_1943-04-09_22_25","1943-04-09","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-04-09_22_25",FALSE
"426","sim_foreign-policy-bulletin_1942-12-25_22_10.txt","sim_foreign-policy-bulletin_1942-12-25_22_10","1942-12-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-12-25_22_10",FALSE
"427","sim_foreign-policy-bulletin_1942-02-26_22_19.txt","sim_foreign-policy-bulletin_1942-02-26_22_19","1942-02-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-26_22_19",FALSE
"428","sim_foreign-policy-bulletin_1943-10-15_22_52.txt","sim_foreign-policy-bulletin_1943-10-15_22_52","1943-10-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-10-15_22_52",FALSE
"429","sim_foreign-policy-bulletin_1942-11-27_22_6.txt","sim_foreign-policy-bulletin_1942-11-27_22_6","1942-11-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-11-27_22_6",FALSE
"430","sim_foreign-policy-bulletin_1943-01-15_22_13.txt","sim_foreign-policy-bulletin_1943-01-15_22_13","1943-01-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-01-15_22_13",FALSE
"431","sim_foreign-policy-bulletin_1942-11-20_22_5.txt","sim_foreign-policy-bulletin_1942-11-20_22_5","1942-11-20","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-11-20_22_5",FALSE
"432","sim_foreign-policy-bulletin_1943-02-26_22_19.txt","sim_foreign-policy-bulletin_1943-02-26_22_19","1943-02-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-02-26_22_19",FALSE
"433","sim_foreign-policy-bulletin_1943-05-07_22_29.txt","sim_foreign-policy-bulletin_1943-05-07_22_29","1943-05-07","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-05-07_22_29",FALSE
"434","sim_foreign-policy-bulletin_1941-12-04_22_7.txt","sim_foreign-policy-bulletin_1941-12-04_22_7","1941-12-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-12-04_22_7",FALSE
"435","sim_foreign-policy-bulletin_1941-10-30_22_2.txt","sim_foreign-policy-bulletin_1941-10-30_22_2","1941-10-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-30_22_2",FALSE
"436","sim_foreign-policy-bulletin_1942-01-29_22_15.txt","sim_foreign-policy-bulletin_1942-01-29_22_15","1942-01-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-29_22_15",FALSE
"437","sim_foreign-policy-bulletin_1942-09-17_22_48.txt","sim_foreign-policy-bulletin_1942-09-17_22_48","1942-09-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-17_22_48",FALSE
"438","sim_foreign-policy-bulletin_1942-08-06_22_42.txt","sim_foreign-policy-bulletin_1942-08-06_22_42","1942-08-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-06_22_42",FALSE
"439","sim_foreign-policy-bulletin_1942-09-24_22_49.txt","sim_foreign-policy-bulletin_1942-09-24_22_49","1942-09-24","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-09-24_22_49",FALSE
"440","sim_foreign-policy-bulletin_1942-07-16_22_39.txt","sim_foreign-policy-bulletin_1942-07-16_22_39","1942-07-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-07-16_22_39",FALSE
"441","sim_foreign-policy-bulletin_1941-10-23_22_1.txt","sim_foreign-policy-bulletin_1941-10-23_22_1","1941-10-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-10-23_22_1",FALSE
"442","sim_foreign-policy-bulletin_1942-03-12_22_21.txt","sim_foreign-policy-bulletin_1942-03-12_22_21","1942-03-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-03-12_22_21",FALSE
"443","sim_foreign-policy-bulletin_1942-04-02_22_24.txt","sim_foreign-policy-bulletin_1942-04-02_22_24","1942-04-02","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-02_22_24",FALSE
"444","sim_foreign-policy-bulletin_1942-02-05_22_16.txt","sim_foreign-policy-bulletin_1942-02-05_22_16","1942-02-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-05_22_16",FALSE
"445","sim_foreign-policy-bulletin_1942-10-01_22_50.txt","sim_foreign-policy-bulletin_1942-10-01_22_50","1942-10-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-01_22_50",FALSE
"446","sim_foreign-policy-bulletin_1943-09-17_22_48.txt","sim_foreign-policy-bulletin_1943-09-17_22_48","1943-09-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-09-17_22_48",FALSE
"447","sim_foreign-policy-bulletin_1943-07-30_22_41.txt","sim_foreign-policy-bulletin_1943-07-30_22_41","1943-07-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-07-30_22_41",FALSE
"448","sim_foreign-policy-bulletin_1943-08-13_22_43.txt","sim_foreign-policy-bulletin_1943-08-13_22_43","1943-08-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-08-13_22_43",FALSE
"449","sim_foreign-policy-bulletin_1943-10-01_22_50.txt","sim_foreign-policy-bulletin_1943-10-01_22_50","1943-10-01","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-10-01_22_50",FALSE
"450","sim_foreign-policy-bulletin_1942-02-12_22_17.txt","sim_foreign-policy-bulletin_1942-02-12_22_17","1942-02-12","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-02-12_22_17",FALSE
"451","sim_foreign-policy-bulletin_1942-04-23_22_27.txt","sim_foreign-policy-bulletin_1942-04-23_22_27","1942-04-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-04-23_22_27",FALSE
"452","sim_foreign-policy-bulletin_1942-10-15_22_52.txt","sim_foreign-policy-bulletin_1942-10-15_22_52","1942-10-15","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-15_22_52",FALSE
"453","sim_foreign-policy-bulletin_1943-09-10_22_47.txt","sim_foreign-policy-bulletin_1943-09-10_22_47","1943-09-10","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-09-10_22_47",FALSE
"454","sim_foreign-policy-bulletin_1942-06-25_22_36.txt","sim_foreign-policy-bulletin_1942-06-25_22_36","1942-06-25","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-25_22_36",FALSE
"455","sim_foreign-policy-bulletin_1942-05-21_22_31.txt","sim_foreign-policy-bulletin_1942-05-21_22_31","1942-05-21","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-05-21_22_31",FALSE
"456","sim_foreign-policy-bulletin_1942-06-11_22_34.txt","sim_foreign-policy-bulletin_1942-06-11_22_34","1942-06-11","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-06-11_22_34",FALSE
"457","sim_foreign-policy-bulletin_1943-07-23_22_40.txt","sim_foreign-policy-bulletin_1943-07-23_22_40","1943-07-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-07-23_22_40",FALSE
"458","sim_foreign-policy-bulletin_1942-12-04_22_7.txt","sim_foreign-policy-bulletin_1942-12-04_22_7","1942-12-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-12-04_22_7",FALSE
"459","sim_foreign-policy-bulletin_1943-04-30_22_28.txt","sim_foreign-policy-bulletin_1943-04-30_22_28","1943-04-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-04-30_22_28",FALSE
"460","sim_foreign-policy-bulletin_1943-06-04_22_33.txt","sim_foreign-policy-bulletin_1943-06-04_22_33","1943-06-04","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-06-04_22_33",FALSE
"461","sim_foreign-policy-bulletin_1941-11-27_22_6.txt","sim_foreign-policy-bulletin_1941-11-27_22_6","1941-11-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-27_22_6",FALSE
"462","sim_foreign-policy-bulletin_1942-10-30_22_2.txt","sim_foreign-policy-bulletin_1942-10-30_22_2","1942-10-30","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-10-30_22_2",FALSE
"463","sim_foreign-policy-bulletin_1943-04-23_22_27.txt","sim_foreign-policy-bulletin_1943-04-23_22_27","1943-04-23","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-04-23_22_27",FALSE
"464","sim_foreign-policy-bulletin_1943-08-27_22_45.txt","sim_foreign-policy-bulletin_1943-08-27_22_45","1943-08-27","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-08-27_22_45",FALSE
"465","sim_foreign-policy-bulletin_1942-08-13_22_43.txt","sim_foreign-policy-bulletin_1942-08-13_22_43","1942-08-13","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-08-13_22_43",FALSE
"466","sim_foreign-policy-bulletin_1942-01-08_22_12.txt","sim_foreign-policy-bulletin_1942-01-08_22_12","1942-01-08","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1942-01-08_22_12",FALSE
"467","sim_foreign-policy-bulletin_1941-11-06_22_3.txt","sim_foreign-policy-bulletin_1941-11-06_22_3","1941-11-06","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1941-11-06_22_3",FALSE
"468","sim_foreign-policy-bulletin_1943-06-18_22_35.txt","sim_foreign-policy-bulletin_1943-06-18_22_35","1943-06-18","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-06-18_22_35",FALSE
"469","sim_foreign-policy-bulletin_1944-04-14_23_26.txt","sim_foreign-policy-bulletin_1944-04-14_23_26","1944-04-14","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1944-04-14_23_26",FALSE
"470","sim_foreign-policy-bulletin_1943-12-17_23_9.txt","sim_foreign-policy-bulletin_1943-12-17_23_9","1943-12-17","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-12-17_23_9",FALSE
"471","sim_foreign-policy-bulletin_1943-10-29_23_2.txt","sim_foreign-policy-bulletin_1943-10-29_23_2","1943-10-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-10-29_23_2",FALSE
"472","sim_foreign-policy-bulletin_1943-11-05_23_3_0.txt","sim_foreign-policy-bulletin_1943-11-05_23_3_0","1943-11-05","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-11-05_23_3_0",FALSE
"473","sim_foreign-policy-bulletin_1943-11-26_23_6.txt","sim_foreign-policy-bulletin_1943-11-26_23_6","1943-11-26","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1943-11-26_23_6",FALSE
"474","sim_foreign-policy-bulletin_1944-06-16_23_35_0.txt","sim_foreign-policy-bulletin_1944-06-16_23_35_0","1944-06-16","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1944-06-16_23_35_0",FALSE
"475","sim_foreign-policy-bulletin_1944-09-29_23_50_0.txt","sim_foreign-policy-bulletin_1944-09-29_23_50_0","1944-09-29","Foreign Policy Association","http://archive.org/details/sim_foreign-policy-bulletin_1944-09-29_23_50_0",FALSE
